"Strain","Well","cells_per_ml_start","FSCH_start","cells_per_ml_end","FSCH_end","Hours","Temperature","MicroResp_start","MicroResp_end","ATP_start","ATP_end","OD_start","OD_end","Plate","growth_rate","cell_volume_start","cell_volume_end","cell_diameter_start","cell_diameter_end","mean_diameter_start","mean_diameter_end","mean_volume_start","mean_volume_end","biomass_start","biomass_end","biomass_increase","growth_rate_biomass","CO2_raw","CO2_respired","Resp_rate","C_respired","Resp_rate_per_cell","Resp_rate_per_biomass","ATP_per_ml_start","ATP_per_cell_start","ATP_per_biomass_start","ATP_per_ml_end","ATP_per_cell_end","ATP_per_biomass_end","ATP_per_cell_change","ATP_per_biomass_change","Phylum","Class","Order","Family","Genus","Species","CUE","Gram_type","Motility","Spore_forming","Shape","Aero_anaero"
"50_50_03","B09",313400000,25532.5578525846,506600000,24279.7915673115,3,50,0.991854166666667,0.503798941798942,76447,71324,0.23925,0.3825,1,0.160080469215218,0.154775876657758,0.149118567773521,0.666144147585329,0.657926986610403,0.6614348551908,0.651641205928429,0.151516473265194,0.144885271335424,18.3424324045482,29.0743705666382,10.73193816209,0.153546654380776,0.122949223389581,0.0879625494599471,0.0293208498199824,32.9859560474802,2.73313008364037e-08,0.47194487297116,0.165525969786875,5.28161996767311e-10,0.00902421042837434,0.152200187170447,3.00434637130767e-10,0.0052348575121035,-3.13266280248828e-10,-0.00529112134233437,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.245481589544189,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_03","C09",173200000,24047.0572344111,233600000,22379.4245248288,3,50,0.991854166666667,0.677010487666342,44167,21161,0.12325,0.1895,1,0.0997210849419119,0.148082997893913,0.140802644054129,0.65640043253538,0.645462074293482,0.6614348551908,0.651641205928429,0.151516473265194,0.144885271335424,10.1369154194887,13.4065790848138,3.26966366532515,0.0931872701074702,0.0642003753360668,0.029213701406433,0.00973790046881102,10.9551380274124,1.80870571155955e-08,0.312227651195915,0.0852252846617577,4.92062844467423e-10,0.00840741795062317,0.0349863620868207,1.49770385645636e-10,0.00260964127131068,-3.13266280248828e-10,-0.00529112134233437,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.229856537613067,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_03","D09",90100000,24295.3326748058,1.23e+08,21746.9569512195,3,50,0.991854166666667,0.797182102551521,23719,6902,0.06825,0.0755,1,0.103754730252709,0.149187890600829,0.138105171300508,0.65802892404559,0.641313584726942,0.6614348551908,0.651641205928429,0.151516473265194,0.144885271335424,5.27330299824439,7.05911484345932,1.78581184521494,0.0972209154182663,0.044823621433044,0.00983694750341026,0.00327898250113675,3.68885531377885,1.16333187848752e-08,0.200824006970315,0.0401667426610587,4.45801805339164e-10,0.00761699880974622,0.00901902717514039,7.33254241881333e-11,0.00127764278881184,-3.13266280248828e-10,-0.00529112134233437,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.326195509855098,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_03","A03",652900000,23566.9385388268,1075700000,22336.7035195687,3,55,1.01346428571429,0.375206093705088,5992,11097,0.289,0.525,1,0.166434304415124,0.145961841568262,0.140619342569741,0.653251231718703,0.645181858117999,0.648573330388061,0.636735652309552,0.142848564772806,0.135168696414372,37.2390698001498,59.8868446140974,22.6477748139476,0.158366128316167,0.233944416636263,0.20123495962638,0.06707831987546,75.4631098598925,2.9705889778934e-08,0.527681003426829,0.00760084512935195,1.16416681411425e-11,0.00020410942513181,0.0160213371269307,1.48938710857401e-11,0.000267526820458983,3.28855997053424e-11,0.000603746884213563,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.230838554654133,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_03","B03",276600000,23153.3149240781,517900000,21455.2402143271,3,55,1.01346428571429,0.477819498069498,4601,18561,0.145,0.317,1,0.209069918066396,0.144150783064564,0.136872698256337,0.650538186304427,0.63940015249756,0.648573330388061,0.636735652309552,0.142848564772806,0.135168696414372,15.7762700363324,28.8327571122442,13.0564870759117,0.201001741967439,0.136555191697028,0.103845734687145,0.0346152448957151,38.9421505076795,3.37407054122247e-08,0.599505827447477,0.00552142531688955,1.99617690415385e-11,0.000349982936662077,0.0298543526531096,5.76450138117582e-11,0.00103543176730856,3.28855997053424e-11,0.000603746884213563,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.25109286863377,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_03","C03",82400000,22332.3022330097,128200000,20639.5166146646,3,55,1.01346428571429,0.72347597977244,2874,11793,0.076,0.071,1,0.147335369190381,0.14060046717158,0.133465315938526,0.645152989141737,0.634049647612276,0.648573330388061,0.636735652309552,0.142848564772806,0.135168696414372,4.69979989513302,7.13720691598707,2.43740702085405,0.139267193091424,0.0542151601084073,0.0215057030985248,0.00716856769950827,8.06463866194681,2.59433736822043e-08,0.460792793381045,0.00312441694282704,3.79176813449884e-11,0.00066479786640759,0.0172450874584467,1.34517062858399e-10,0.0024162235537572,3.28855997053424e-11,0.000603746884213563,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.23208878483987,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_03","D03",36700000,22362.4773841962,51600000,19764.6103488372,3,55,1.01346428571429,0.834027977956761,1912,2290,0.041,0.037,1,0.113581639142331,0.140729910516458,0.129874087731829,0.645350914387377,0.628310951010374,0.648573330388061,0.636735652309552,0.142848564772806,0.135168696414372,2.09323611834201,2.87269794746437,0.779461829122363,0.105513463043374,0.0395001815294012,0.00679072451951871,0.00226357483983957,2.54652169481952,1.9411953571081e-08,0.344715177442394,0.00190809654170076,5.1991731381492e-11,0.000911553419598025,0.0023735639302911,4.59993009746336e-11,0.000826249043129005,3.28855997053424e-11,0.000603746884213563,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.23435528874736,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_03","A03",797900000,17775.2202782304,1100400000,23231.9921374046,3,60,1.00425,0.376721712538226,14344,184771,0.28,0.64325,1,0.107148584245395,0.121949254627618,0.144494112188947,0.615262117685065,0.651054246909315,0.612176728467367,0.658195892439443,0.120123802342935,0.149301484316923,42.1834909568045,63.9892747845542,21.8057838277497,0.138895517626612,0.230717811834739,0.197184646381262,0.0657282154604206,73.9442423929732,2.6191804580183e-08,0.470999983481884,0.0218560177461701,2.73919259884322e-11,0.000518117805104144,0.481533946932528,4.37599006663512e-10,0.00752522900992092,4.55739136285606e-10,0.00780557189717521,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.227736583355946,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_03","B03",496700000,16846.1156593517,643400000,25123.1445601492,3,60,1.00425,0.454327036310108,5785,110490,0.142,0.49625,1,0.0862601308972065,0.118361293072639,0.152911567048021,0.609167922538195,0.663458718572141,0.612176728467367,0.658195892439443,0.120123802342935,0.149301484316923,26.2596064146444,37.4143033409507,11.1546969263063,0.118007064278424,0.151213923475431,0.117680758021954,0.0392269193406513,44.1302842582327,2.59487668483034e-08,0.466860312341165,0.00728428735171924,1.46653661198294e-11,0.000277395145863913,0.258476341511723,4.01735066073551e-10,0.00690849002736382,4.55739136285606e-10,0.00780557189717521,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.201767219366004,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_03","C03",194200000,17325.4078939238,302300000,26527.5662289117,3,60,1.00425,0.556902272727273,3106,74499,0.071,0.31025,1,0.147510448642729,0.120203275273746,0.159369789893241,0.612311702421011,0.672670619518517,0.612176728467367,0.658195892439443,0.120123802342935,0.149301484316923,10.266993287143,17.5790237798716,7.31203049272857,0.179257382023946,0.0955371388787698,0.0620039734252924,0.0206679911417641,23.2514900344847,3.17283785994337e-08,0.570019673178667,0.0034321302115675,1.76731730770726e-11,0.000334287762305779,0.160436077853925,5.3071808750885e-10,0.00912656356023754,4.55739136285606e-10,0.00780557189717521,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.239240452886246,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_03","D03",109600000,17272.5766788321,1.84e+08,22400.4499836957,3,60,1.00425,0.644443862275449,1582,49099,0.038,0.17825,1,0.172699461031691,0.119999307513857,0.140892915696735,0.611965171225198,0.645599984757798,0.612176728467367,0.658195892439443,0.120123802342935,0.149301484316923,5.79434842569968,10.6997696840767,4.90542125837699,0.204446394412907,0.0687310038557727,0.0351978384022953,0.0117326128007651,13.1991894008608,3.06383453707506e-08,0.550111099545378,0.00151718953969422,1.38429702526845e-11,0.000261839542296944,0.0968719189415535,5.2647782033453e-10,0.00905364524674935,4.55739136285606e-10,0.00780557189717521,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.270948729619547,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","E01",140700000,37177.6917484009,157600000,28495.273965736,3,35,0.88096875,0.735160264756944,35388,24653,0.03525,0.08575,2,0.0378100711011449,0.214355919693829,0.168720473081747,0.742527061877778,0.685577233796987,0.74786750917675,0.690116235063257,0.219014374622246,0.172093851922005,9.67693055675285,9.75299402909417,0.0760634723413283,0.00260985267252659,0.0572839068905579,0.00931860378874322,0.00310620126291441,3.49447642077871,7.8181302917703e-09,0.119900766361611,0.0651802140744488,4.63256674303119e-10,0.00673562899849107,0.0420884011967667,2.67058383228215e-10,0.00431543391405888,-2.49104708397801e-10,-0.00346495582902154,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.0213030730976827,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","E02",32700000,36630.5824464832,49300000,26796.6130628803,4,40,0.964838235294118,0.83018609962348,57403,1184,0.03425,0.05875,1,0.102637250786359,0.211262992719299,0.160627392075756,0.738938455401386,0.674435355024655,0.715558978296622,0.6745544894675,0.19183812815555,0.160712528339181,2.12221691013391,2.9608282926637,0.838611382529785,0.0832519507897194,0.0431832469981369,0.0041724465839269,0.00104311164598173,1.56466746897259,9.67428719338539e-09,0.155330134842946,0.117033678079342,3.57901156205939e-09,0.0551468973414018,0.00106845333723273,2.16724814854509e-11,0.000360862985496366,-2.38985734061507e-09,-0.0367867825848963,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.348944685301724,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","F02",15500000,29698.8252903226,17400000,25705.9166666667,4,40,0.964838235294118,0.847918954937085,28220,646,0.01825,0.03075,1,0.0289075455738201,0.174616239415698,0.155569830214543,0.69347158335921,0.66728124498209,0.715558978296622,0.6745544894675,0.19183812815555,0.160712528339181,1.00594379532341,1.04499822094013,0.0390544256167145,0.00952224557718082,0.0412694645500227,0.00225866413581273,0.000564666033953182,0.846999050929774,1.28866650872291e-08,0.206515211508849,0.0495648711365871,3.1977336217153e-09,0.0492720084034633,0.000513311916831464,2.95006848753715e-11,0.00049120841217286,-2.38985734061507e-09,-0.0367867825848963,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.0440768267948503,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","G02",1e+07,35504.5778,10900000,29043.823853211,4,40,0.964838235294118,0.855822721908193,11857,508,0.00825000000000001,0.01175,1,0.0215444240602629,0.20499136426752,0.171390882164048,0.731552751022656,0.689175289380975,0.715558978296622,0.6745544894675,0.19183812815555,0.160712528339181,0.648995996982848,0.654625322313069,0.0056293253302212,0.0021591240636233,0.0404563419835178,0.0014455415693078,0.000361385392326949,0.542078088490424,1.29764002357939e-08,0.207913697746192,0.0173583936122868,1.73583936122868e-09,0.0267465341743018,0.000383791270119421,3.52102082678368e-11,0.000586276236249651,-2.38985734061507e-09,-0.0367867825848963,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.0102779790599377,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","H02",5400000,30430.8551851852,8900000,25712.7503370787,4,40,0.964838235294118,0.857186836778507,5130,409,0.01325,0.01275,1,0.124913080791966,0.17826849633373,0.155601182748975,0.698273123403235,0.667326068482279,0.715558978296622,0.6745544894675,0.19183812815555,0.160712528339181,0.350457838370738,0.534510584273974,0.184052745903236,0.105527780795327,0.0403183849144866,0.00130758450027655,0.000326896125069137,0.490344187603706,1.7500115177718e-08,0.28114187424789,0.00629857074654239,1.16640199010044e-09,0.0179724065406103,0.000295246802332394,3.31737980148757e-11,0.000552368486273153,-2.38985734061507e-09,-0.0367867825848963,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.272914565234068,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","E10",74300000,32447.0348183042,1.04e+08,25818.0092115385,3,45,0.916191176470588,0.76398681705692,38338,2057,0.04225,0.062,1,0.112093315805887,0.188590181464996,0.156084637420583,0.711497675176748,0.668016483865933,0.716081409667093,0.672457011258629,0.192258619475902,0.15921801325855,4.82666683441987,6.22045915315082,1.39379231873095,0.0845625299387306,0.0504136943632402,0.00897172601392935,0.00299057533797645,3.36439725522351,1.26978600682231e-08,0.204120757301676,0.0718111097395941,9.66502149927243e-10,0.0148779918322714,0.00208455564645634,2.00438042928494e-11,0.0003351128261007,-5.64887452266577e-10,-0.00867090401108896,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.292924923874479,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","F10",3.8e+07,33846.8857894737,59900000,26553.3203338898,3,45,0.916191176470588,0.792539444895918,16697,1154,0.02325,0.035,1,0.151696781798339,0.195986113831086,0.159489886864259,0.720679595943795,0.672839546180144,0.716081409667093,0.672457011258629,0.192258619475902,0.15921801325855,2.46855100549065,3.58274522378591,1.11419421829526,0.124165995931183,0.0465528919161425,0.00511092356683172,0.00170364118894391,1.91659633756189,1.32758674161928e-08,0.213585826549647,0.0262659141881527,6.9120826810928e-10,0.0106402153043348,0.00103578359595467,1.72918797321313e-11,0.000289103335921874,-5.64887452266577e-10,-0.00867090401108896,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.367624947273914,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","G10",24200000,32046.6961157025,29100000,27190.6105498282,3,45,0.916191176470588,0.798856127189403,7262,669,0.00925,0.017,1,0.0614618470049351,0.186509803058948,0.162480961251077,0.708871768331678,0.677019668485215,0.716081409667093,0.672457011258629,0.192258619475902,0.15921801325855,1.57207721928615,1.74053232073739,0.168455101451246,0.0339310611377796,0.0457572845940592,0.00431531624474839,0.00143843874824946,1.61824359178065,2.02980081744366e-08,0.325954641773915,0.00959131282510991,3.96335240707021e-10,0.00610104434276145,0.00053550755526293,1.84023214866986e-11,0.000307668837218752,-5.64887452266577e-10,-0.00867090401108896,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.0942828816573059,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","H10",11600000,34242.8179310345,15700000,26418.0602547771,3,45,0.916191176470588,0.809234937807722,2970,413,0.00725,0.014,1,0.100885204747315,0.198112493874199,0.158859812966816,0.723276599216152,0.671952346503224,0.716081409667093,0.672457011258629,0.192258619475902,0.15921801325855,0.753557675360302,0.939050083696807,0.185492408336505,0.0733544188801588,0.0444925260557064,0.00305055770639558,0.00101685256879853,1.14395913989834,2.81484273295624e-08,0.452387559590356,0.00325113724712685,2.80270452338522e-10,0.00431438409219622,0.000298744255114019,1.90282965040777e-11,0.000318134527966748,-5.64887452266577e-10,-0.00867090401108896,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.139525512293238,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","A10",192100000,26552.0958094742,3.32e+08,21822.8128795181,3,50,0.991854166666667,0.555797556170356,257753,50847,0.13825,0.2095,1,0.182372966380658,0.159484175275925,0.138426862307256,0.672831514263609,0.64181113992224,0.670514997962867,0.637803200173861,0.157842558502437,0.135849706432945,11.4463242764906,18.5239805236064,7.0776562471158,0.160465827543384,0.0990665190391712,0.0640798451095375,0.0213599483698458,24.0299419160765,3.13253165774827e-08,0.544810934686749,0.720371482202202,3.74998168767414e-09,0.0629347434863226,0.10106040972217,3.04398824464367e-10,0.0054556529895603,-2.95002990087886e-09,-0.0493756340076581,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.227521784548778,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","B10",80300000,26365.9220174346,161800000,20739.3996786156,3,50,0.991854166666667,0.701069611780455,133192,11098,0.07625,0.0615,1,0.233530461223893,0.158617384363605,0.133879466900902,0.671610360696112,0.634704801909453,0.670514997962867,0.637803200173861,0.157842558502437,0.135849706432945,4.78469463509731,9.02765074915515,4.24295611405785,0.211623322386617,0.0594554025530927,0.024468728623459,0.00815624287448635,9.17577323379714,2.62923012929384e-08,0.45765441946682,0.324054867915701,4.03555252697013e-09,0.0677273875617165,0.0160230840856896,9.90301859436935e-11,0.00177488967295164,-2.95002990087886e-09,-0.0493756340076581,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.316196564076024,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","C10",51400000,26075.4493385214,84100000,21269.1207609988,3,50,0.991854166666667,0.773193168652764,62783,2743,0.03425,0.0485,1,0.164122798172594,0.157271278985683,0.136090207171175,0.66970508850807,0.638179355349247,0.670514997962867,0.637803200173861,0.157842558502437,0.135849706432945,3.06268124836864,4.69236976516655,1.62968851679792,0.142215659335319,0.0479384306638607,0.012951756734227,0.00431725224474234,4.85690877533513,2.43770476659642e-08,0.423840799451024,0.130433424723232,2.53761526698894e-09,0.0425879855413318,0.0029529305111898,3.51121344969061e-11,0.00062930473491468,-2.95002990087886e-09,-0.0493756340076581,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.251239354534065,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","D10",26400000,25802.2366666667,45400000,21015.7592951542,3,50,0.991854166666667,0.80302421509686,29073,1480,0.01825,0.0255,1,0.180716031631678,0.156012130329141,0.135029815607508,0.667913028383678,0.636517503514502,0.670514997962867,0.637803200173861,0.157842558502437,0.135849706432945,1.5730502909909,2.53309854148111,0.960048250490217,0.158808892794402,0.0441097264890524,0.00912305255941872,0.00304101751980624,3.42114470978202,3.25397734520796e-08,0.565917601716878,0.0513833856387743,1.94634036510509e-09,0.0326648079422857,0.00139964106363186,3.08290983178825e-11,0.000552541103597765,-2.95002990087886e-09,-0.0493756340076581,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.219129415023656,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","A04",223300000,21472.1284549933,586200000,20274.6818560218,3,55,1.01346428571429,0.42585974025974,7161,13133,0.274,0.565,1,0.321714956476894,0.136943848555888,0.131959838645816,0.639510926066237,0.631656618699974,0.642905651535884,0.627125724466629,0.139136268811203,0.129140501777878,12.590185158048,31.9895179158607,19.3993327578126,0.310830243101959,0.176459077920312,0.143749620910429,0.0479165403034764,53.9061078414109,4.77883745881461e-08,0.863722933886901,0.00943014010599276,4.22308110434069e-11,0.000749007261419401,0.0196435679081192,3.35100100786749e-11,0.000614062642637692,-3.60610301635898e-13,3.14987952552254e-05,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.264637011922115,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","B04",105700000,21721.8386471145,258900000,21427.2415797605,3,55,1.01346428571429,0.588269496544916,4940,12306,0.14,0.225,1,0.298612331293767,0.137998759147288,0.136754794078611,0.641148828418703,0.639216503488151,0.642905651535884,0.627125724466629,0.139136268811203,0.129140501777878,5.95961742590989,14.1284308911913,8.1688134652814,0.287727617918833,0.0859403470290161,0.0532308900191336,0.0177436300063779,19.9615837571751,3.890845340761e-08,0.703100758604654,0.00601741006610813,5.69291396982793e-11,0.00100969737418831,0.0181568899797525,7.0130899883169e-11,0.00128513138646365,-3.60610301635898e-13,3.14987952552254e-05,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.290390974598831,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","C04",51600000,21247.4566666667,88800000,18094.9917342342,3,55,1.01346428571429,0.72728644456809,3082,7206,0.072,0.07,1,0.180954992503536,0.135999320342526,0.123200698408584,0.63803725593885,0.617359566794335,0.642905651535884,0.627125724466629,0.139136268811203,0.129140501777878,2.90933073961164,4.84590445398913,1.93657371437749,0.170070279128602,0.0535846614993752,0.0208752044894928,0.0069584014964976,7.8282016835598,3.80793595958261e-08,0.687474189861121,0.00340006709777414,6.58927732126772e-11,0.00116867671711605,0.00950189117013107,1.07003278942917e-10,0.0019608086086611,-3.60610301635898e-13,3.14987952552254e-05,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.198322402252751,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","D04",21700000,23517.2929493088,44200000,18538.7404072398,3,55,1.01346428571429,0.803747418670439,2018,2045,0.04,0.037,1,0.237137509512413,0.145743670954071,0.124951476044173,0.652925595719746,0.620270208884054,0.642905651535884,0.627125724466629,0.139136268811203,0.129140501777878,1.22349761723978,2.41203802777387,1.18854041053409,0.226252796137479,0.042890823085522,0.0101813660756396,0.00339378869187987,3.81801227836485,4.02397299101891e-08,0.726804024508595,0.00203682916949942,9.38630953686368e-11,0.00166475940843638,0.00206985016315694,4.68291892116954e-11,0.00085813330441861,-3.60610301635898e-13,3.14987952552254e-05,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.237396964416144,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","A04",644500000,17469.3460015516,865800000,23615.6624255024,3,60,1.00425,0.400050308008214,14406,147108,0.199,0.68025,1,0.0983930375428794,0.120760155744181,0.146176173296872,0.61325582313587,0.653570822072342,0.61188296134086,0.651453033262435,0.11995095278164,0.144759793194287,34.0520343391526,49.6704282995087,15.6183939603561,0.125839991843111,0.201475985476797,0.167942820023319,0.0559809400077731,62.9785575087447,2.80011367978053e-08,0.507428688462324,0.0219703778795407,3.40890269659282e-11,0.000645200156346589,0.365460052455919,4.2210678269337e-10,0.00735769883545647,5.40615138265376e-10,0.00938825712881733,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.198715009531842,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","B04",313300000,17550.6349473348,533100000,24721.7001857062,3,60,1.00425,0.465211480362538,5873,110828,0.111,0.43325,1,0.177182608623523,0.121075412213661,0.15109814029485,0.613789014650389,0.660825559389894,0.61188296134086,0.651453033262435,0.11995095278164,0.144759793194287,16.5531456298782,30.5836282356989,14.0304826058206,0.204629562923755,0.143350740068492,0.109817574615014,0.0366058582050048,41.1815904806304,3.31968226961954e-08,0.600618745435063,0.00741857686811706,2.36788281778393e-11,0.000448167196374242,0.259433401716308,4.86650537828378e-10,0.00848275422774998,5.40615138265376e-10,0.00938825712881733,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.254119829622258,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","C04",206800000,16672.3315087041,407500000,24571.5006993865,3,60,1.00425,0.509740647118301,2954,98557,0.059,0.44125,1,0.226096263348881,0.117698095513592,0.150423354239923,0.60802803526828,0.659840368958167,0.61188296134086,0.651453033262435,0.11995095278164,0.144759793194287,10.9262384815155,23.3780313375488,12.4517928560333,0.253543217649113,0.116641948641429,0.0831087831879511,0.027702927729317,31.1657936954817,3.51094643689612e-08,0.634597419464149,0.0032299566535549,1.56187459069386e-11,0.000295614694756954,0.225092925292482,5.52375276791367e-10,0.0096283952246632,5.40615138265376e-10,0.00938825712881733,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.285476429130873,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_04","D04",71600000,17347.8602653631,162100000,20262.2968229488,3,60,1.00425,0.620559941520468,1545,62180,0.03,0.18625,1,0.272372784925011,0.120290028054128,0.131908931935505,0.612458972308901,0.631575382629338,0.61188296134086,0.651453033262435,0.11995095278164,0.144759793194287,3.78297231758468,9.29958007316974,5.51660775558505,0.299819739225242,0.0748424116871392,0.0413092462336618,0.0137697487445539,15.4909673376232,4.66222974025502e-08,0.841911912771178,0.00147435974732113,2.05916165826973e-11,0.00038973580125547,0.128919130705189,7.95306173381793e-10,0.0138628980761329,5.40615138265376e-10,0.00938825712881733,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","thermoruber",0.262600882353555,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_05","E03",116900000,18176.1894011976,123300000,16447.2261962693,4,40,0.964838235294118,0.704232443905397,118143,31438,0.12725,0.10575,1,0.0133253854230686,0.123519827312425,0.116842734373461,0.617892159591627,0.606551521563903,0.622930726055725,0.613881010861193,0.126566240834595,0.121129861617734,6.32333604884672,6.54249848814613,0.219162439299413,0.00851804990452359,0.0614579742616324,0.0224471738474224,0.0056117934618556,8.4176901927834,1.75264009673167e-08,0.327165117216961,0.280293917553241,2.39772384562225e-09,0.044326905194982,0.05648334922355,4.58096911788727e-10,0.00863329954540884,1.65639472469055e-09,0.0318314555240737,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","sp.",0.0253752667360912,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_05","F03",70400000,19539.6903125,83300000,17286.5195198079,4,40,0.964838235294118,0.759298756007056,63845,69866,0.06625,0.14075,1,0.0420638215022002,0.128961385990655,0.120053114814024,0.626835652571395,0.612056625289769,0.622930726055725,0.613881010861193,0.126566240834595,0.121129861617734,3.80806550760316,4.42003344738502,0.611967939781862,0.0372564859836547,0.0522940077135748,0.0132832072993648,0.00332080182484119,4.98120273726179,1.62425133958488e-08,0.303254628058926,0.133107810108556,1.89073593904199e-09,0.0349541807625929,0.148443680696134,1.78203698314687e-09,0.0335842890021469,1.65639472469055e-09,0.0318314555240737,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","sp.",0.109413421316391,"Positive","Yes","Yes","Rod","Aerobic"
"50_50_05","G03",37500000,18065.4915466667,42300000,17867.6428605201,4,40,0.964838235294118,0.811801918561542,31612,98393,0.03325,0.13775,1,0.030111538268967,0.123084890923645,0.122310080696343,0.617166068778877,0.615868337093522,0.622930726055725,0.613881010861193,0.126566240834595,0.121129861617734,2.02844398487384,2.24450678060488,0.216062795731037,0.0253042027504213,0.0453078921194484,0.00629709170523834,0.00157427292630959,2.36140938946438,1.48136810832404e-08,0.276556552763202,0.0568618372082474,1.5163156588866e-09,0.0280322442385728,0.224639790230308,5.31063333877796e-09,0.10008425555737,1.65639472469055e-09,0.0318314555240737,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","sp.",0.0838274015029403,"Positive","Yes","Yes","Rod","Aerobic"
